           1     1.61206     1.61206	0
           2     1.64963     1.63085	0.018788
           3     1.71395     1.65855	0.0297501
           4     1.70434        1.67	0.02395
           5     1.67262     1.67052	0.018559
           6     1.63711     1.66495	0.0161439
           7      1.5828     1.65322	0.0179968
           8     1.62272     1.64941	0.0160451
           9     1.70798     1.65591	0.0155755
          10     1.67058     1.65738	0.0140082
          11     1.66226     1.65782	0.0126786
          12     1.62796     1.65534	0.0118385
          13     1.59992     1.65107	0.0116945
          14     1.62968     1.64955	0.0109343
          15     1.58247     1.64507	0.0111181
          16     1.64767     1.64524	0.0104013
          17     1.77531     1.65289	0.0124098
          18     1.75369     1.65849	0.0129713
          19     1.63965      1.6575	0.0123096
          20     1.57808     1.65352	0.0123346
          21     1.59969     1.65096	0.0120093
          22     1.48506     1.64342	0.0137106
          23     1.48855     1.63669	0.01473
          24     1.64119     1.63687	0.0141041
          25     1.72007      1.6402	0.0139315
          26     1.73254     1.64375	0.0138481
          27     1.72628     1.64681	0.0136714
          28     1.67097     1.64767	0.0132023
          29     1.74644     1.65108	0.0131863
          30     1.78168     1.65543	0.0134625
          31      1.7412      1.6582	0.0133116
          32     1.62763     1.65724	0.0129243
          33     1.58037     1.65491	0.0127413
          34     1.61389     1.65371	0.0124196
          35     1.62543      1.6529	0.0120866
          36     1.57858     1.65084	0.0119261
          37     1.59295     1.64927	0.0117043
          38     1.63793     1.64897	0.0113961
          39     1.54491      1.6463	0.0114162
          40     1.54371     1.64374	0.0114189
          41     1.62365     1.64325	0.0111477
          42     1.60655     1.64238	0.0109141
          43     1.63382     1.64218	0.0106591
          44     1.67021     1.64281	0.0104335
          45     1.65406     1.64306	0.0102021
          46     1.60803      1.6423	0.0100068
          47     1.67715     1.64304	0.00981966
          48      1.7615     1.64551	0.00992463
          49     1.75866     1.64782	0.00999049
          50     1.74387     1.64974	0.00997537
          51     1.73873     1.65149	0.00993227
          52     1.68079     1.65205	0.00975568
          53     1.69104     1.65279	0.00959807
          54     1.77008     1.65496	0.00966588
          55     1.72275     1.65619	0.00956823
          56     1.56689      1.6546	0.00953018
          57     1.56708     1.65306	0.00948656
          58     1.64553     1.65293	0.00932247
          59     1.64577     1.65281	0.0091639
          60     1.65021     1.65277	0.00900998
          61     1.73289     1.65408	0.00895788
          62     1.70589     1.65492	0.00885175
          63     1.63613     1.65462	0.00871521
          64     1.62348     1.65413	0.00859174
          65     1.64761     1.65403	0.00845913
          66     1.61305     1.65341	0.00835309
          67     1.69613     1.65405	0.00825214
          68     1.78598     1.65599	0.00835818
          69     1.77097     1.65765	0.00840304
          70     1.69986     1.65826	0.00830404
          71     1.68344     1.65861	0.00819393
          72      1.6436      1.6584	0.00808201
          73     1.62551     1.65795	0.00798326
          74     1.68034     1.65825	0.00788045
          75     1.73588     1.65929	0.00784325
          76     1.73075     1.66023	0.00779627
          77     1.72216     1.66103	0.00773628
          78     1.65786     1.66099	0.00763656
          79     1.57974     1.65996	0.00760911
          80      1.6057     1.65929	0.00754394
          81     1.55824     1.65804	0.00755395
          82     1.63289     1.65773	0.00746756
          83     1.74255     1.65875	0.00744749
          84     1.68398     1.65905	0.00736442
          85     1.63126     1.65873	0.00728461
          86     1.49182     1.65679	0.00745641
          87     1.51094     1.65511	0.00755846
          88     1.66718     1.65525	0.00747333
          89     1.67651     1.65549	0.00739275
          90     1.61084     1.65499	0.00732696
          91     1.58583     1.65423	0.00728574
          92     1.54169     1.65301	0.0073092
          93     1.58069     1.65223	0.00727187
          94     1.72542     1.65301	0.00723611
          95     1.76111     1.65415	0.0072494
          96     1.74661     1.65511	0.00723787
          97     1.75661     1.65616	0.00723889
          98     1.70484     1.65665	0.00718185
          99     1.69746     1.65706	0.00712088
         100     1.68343     1.65733	0.00705424
