1 614.695 0
2 662.577 47.882
3 698.742 45.5213
4 724.912 41.4845
5 735.486 33.8287
6 742.153 28.4143
7 755.086 27.2755
8 769.063 27.4468
9 774.563 24.8227
10 773.579 22.2239
11 769.955 20.4264
12 768.612 18.695
13 770.643 17.3164
14 770.052 16.0428
15 767.005 15.2426
16 763.527 14.6763
17 758.641 14.6261
18 749.992 16.2775
19 739.307 18.7416
20 729.795 20.1644
21 720.95 21.1211
22 712.337 21.9028
23 704.166 22.4675
24 696.483 22.8417
25 689.007 23.1496
26 682.859 23.0753
27 679.329 22.4832
28 677.132 21.7765
29 675.101 21.11
30 673.907 20.4291
31 674.147 19.7606
32 674.57 19.1378
33 671.767 18.7594
34 669.082 18.3963
35 667.21 17.9608
36 667.28 17.4549
37 666.923 16.9803
38 665.662 16.5755
39 664.934 16.1613
40 665.569 15.7649
41 666.187 15.388
42 665.491 15.0332
43 665.376 14.6799
44 665.664 14.3453
45 665.596 14.0231
46 665.56 13.7149
47 665.395 13.4209
48 665.177 13.1401
49 664.494 12.8873
50 663.499 12.6661
51 662.504 12.455
52 660.925 12.3148
53 661.392 12.0892
54 662.768 11.9428
55 664.3 11.8233
56 667.504 12.0441
57 670.938 12.3195
58 674.198 12.5365
59 678.064 12.9143
60 681.417 13.1324
61 684.887 13.3735
62 688.21 13.5692
63 691.66 13.7905
64 694.699 13.9094
65 696.8 13.854
66 697.359 13.6539
67 698.558 13.5019
68 700.41 13.4301
69 701.817 13.3087
70 702.292 13.1258
71 701.989 12.9432
72 701.402 12.7756
73 700.475 12.6334
74 699.404 12.5075
75 698.974 12.3471
76 697.679 12.2522
77 696.899 12.1172
78 696.829 11.961
79 697.399 11.8224
80 698.514 11.7268
81 699.991 11.675
82 701.83 11.6773
83 704.682 11.8831
84 707.976 12.1942
85 712.147 12.7514
86 715.523 13.0465
87 718.164 13.1634
88 720.701 13.2579
89 723.036 13.3145
90 725.429 13.3814
91 727.058 13.3334
92 728.204 13.2374
93 729.278 13.1383
94 729.381 12.9982
95 729.444 12.8608
96 729.695 12.7286
97 729.947 12.5992
98 730.6 12.4871
99 731.902 12.4287
100 733.043 12.3566
101 734.446 12.3138
102 735.983 12.289
103 738.065 12.3458
104 740.24 12.4186
105 742.197 12.4544
106 744.134 12.4875
107 745.958 12.504
108 747.686 12.5077
109 749.571 12.5349
110 751.941 12.6445
111 754.656 12.8208
112 757.479 13.0157
113 759.696 13.0892
114 760.866 13.0265
115 761.794 12.946
116 762.876 12.8795
117 764.256 12.8433
118 765.729 12.8189
119 767.82 12.8816
120 769.8 12.9263
121 771.244 12.9001
122 772.36 12.8425
123 773.379 12.7783
124 774.589 12.7324
125 775.794 12.6876
126 776.871 12.6324
127 777.947 12.5787
128 779.23 12.5459
129 780.515 12.5143
130 781.659 12.4703
131 782.65 12.4144
132 783.782 12.3718
133 785.208 12.3609
134 786.352 12.3216
135 787.617 12.2952
136 788.599 12.244
137 789.948 12.2289
138 791.135 12.1978
139 792.456 12.1816
140 793.426 12.1331
141 794.647 12.1085
142 795.701 12.069
143 796.672 12.0236
144 797.697 11.9837
145 798.479 11.9265
146 798.821 11.8494
147 799.654 11.798
148 800.389 11.7411
149 801.181 11.6888
150 802.056 11.6436
151 802.414 11.5717
152 802.533 11.496
153 802.602 11.4208
154 802.681 11.3467
155 802.259 11.2811
156 801.792 11.2183
157 800.962 11.1775
158 799.926 11.1548
159 798.836 11.1379
160 798.187 11.087
161 797.784 11.0253
162 797.773 10.957
163 798.159 10.8965
164 799.114 10.8718
165 799.755 10.8248
166 800.142 10.7663
167 800.303 10.7029
168 800.538 10.6416
169 800.862 10.5834
170 801.032 10.5223
171 801.105 10.4608
172 800.828 10.4035
173 800.632 10.3451
174 800.53 10.286
175 800.585 10.2272
176 800.781 10.1708
177 801.289 10.1259
178 801.403 10.0695
179 801.448 10.0132
180 801.509 9.95757
181 801.702 9.90429
182 802.109 9.85814
183 802.199 9.80453
184 802.056 9.75214
185 801.927 9.70015
186 801.798 9.64871
187 801.588 9.59927
188 801.269 9.5534
189 800.646 9.52317
190 800.177 9.48448
191 799.657 9.44903
192 799.237 9.40909
193 799.144 9.36067
194 799.156 9.3123
195 799.132 9.26445
196 798.943 9.21899
197 798.592 9.1788
198 798.345 9.13567
199 798.031 9.09507
200 797.331 9.07652
