0 -0.302644 0.00305526
1 0.754526 1.38442
2 2.46016 1.18204
3 -0.35362 1.95435
4 1.37723 1.31669
5 -1.19173 2.22644
6 3.80278 1.81881
7 2.54193 1.72354
8 1.63978 1.6546
9 0.343115 1.68283
10 1.20364 1.91206
11 0.384832 1.75749
12 2.08263 1.24926
13 -0.496105 1.39984
14 0.622264 1.33692
15 2.69839 1.37301
16 -1.61422 1.2849
17 3.49627 1.84087
18 -1.35608 1.50965
19 0.522601 1.68537
20 0.27368 1.55716
21 4.38436 1.47843
22 2.345 1.65064
23 2.3715 1.46033
24 -0.676505 0.990519
25 0.144216 1.18424
26 2.15492 1.62248
27 0.68177 1.34067
28 1.18755 1.84429
29 1.81268 1.36075
30 -1.53089 1.39176
31 -1.22036 1.1215
32 1.08824 1.69476
33 1.29397 1.23563
34 -1.97337 1.01451
35 -0.18494 1.87405
36 1.32897 1.55244
37 -2.92927 1.62446
38 2.94865 1.26106
39 -2.23474 1.46573
40 -0.824677 1.13072
41 0.185183 1.19072
42 1.68555 1.33603
43 0.385792 1.30111
44 2.11125 1.67201
45 -0.170336 1.58074
46 2.79433 1.1977
47 -2.59217 1.2405
48 0.646322 1.44299
49 -1.59453 1.24127
50 -0.728654 1.33804
51 -0.841158 1.42953
52 -3.36359 1.34592
53 1.4899 1.52012
54 -0.949061 1.55005
55 -2.70108 1.49719
56 0.567536 0.936512
57 1.14811 1.42747
58 0.298721 1.61445
59 -0.279958 1.33987
60 2.2362 1.63892
61 3.35303 1.48146
62 2.1873 1.49396
63 -1.32874 1.31551
64 0.375885 1.18302
65 1.9718 1.26909
66 -0.219615 1.50473
67 0.906017 1.45287
68 2.03008 1.57206
69 1.00211 1.63491
70 0.0319169 1.49713
71 -1.92427 1.31308
72 0.356467 1.48025
73 -0.0722611 1.20153
74 -0.953919 1.24625
75 -1.38502 1.26449
76 0.120259 0.785903
77 0.612071 1.63947
78 -0.437158 1.49059
79 -0.493034 1.43496
80 0.366183 1.22965
81 -0.665219 1.32825
82 1.37333 1.73293
83 0.258153 1.32877
84 -1.39067 1.22721
85 -0.139723 1.87391
86 2.01826 1.6807
87 0.190596 1.42465
88 -1.32498 1.74267
89 0.0996374 1.46304
90 -0.645147 1.46992
91 -3.0385 1.42374
92 0.456158 1.49683
93 0.683001 1.57861
94 0.943689 1.34685
95 -1.02072 1.41429
96 0.733487 1.16167
97 4.01057 1.72682
98 2.09158 1.28499
99 -0.284005 1.52548
100 1.19326 1.42584
101 0.168855 2.11873
102 -0.576412 1.68864
103 1.94005 1.30371
104 0.272216 1.31163
105 0.639429 1.70305
106 0.341582 1.54269
107 1.65986 1.37373
