           1     8.05498     8.05498	0
           2     8.21883     8.13691	0.0819231
           3     7.48449     7.91944	0.222556
           4     7.11045     7.71719	0.256261
           5     7.64042     7.70184	0.199092
           6     7.74458     7.70896	0.162714
           7     7.69423     7.70685	0.137534
           8      7.6707     7.70233	0.119194
           9     7.70864     7.70304	0.105122
          10     7.63667      7.6964	0.0942575
          11     7.87875     7.71298	0.0868558
          12     8.22801      7.7559	0.0901592
          13     8.01078      7.7755	0.0852205
          14     7.70598     7.77054	0.079055
          15     7.55346     7.75607	0.0750056
          16      7.8932     7.76464	0.0706829
          17     8.02207     7.77978	0.0681
          18     7.48967     7.76366	0.0661974
          19     7.55135     7.75249	0.0636057
          20     7.72688     7.75121	0.0603553
          21     7.80125     7.75359	0.0574588
          22     7.70241     7.75126	0.0548341
          23     7.68906     7.74856	0.0524656
          24     7.40071     7.73407	0.0522812
          25     7.42752      7.7218	0.0516237
          26     7.82114     7.72562	0.0497454
          27     7.97677     7.73493	0.0487629
          28     7.98886     7.74399	0.0478563
          29     7.87061     7.74836	0.0463825
          30     7.80427     7.75022	0.0448485
          31     8.05608     7.76009	0.0444856
          32     8.07368     7.76989	0.0441737
          33     8.13418     7.78093	0.0442144
          34      7.8816     7.78389	0.0429964
          35     7.53027     7.77664	0.042374
          36     7.40414      7.7663	0.0424602
          37     7.41429     7.75678	0.0423784
          38     7.50207     7.75008	0.0417892
          39     7.52602     7.74433	0.041107
          40     8.01421     7.75108	0.0406303
          41     7.93972     7.75568	0.0398931
          42     7.79551     7.75663	0.0389432
          43      7.6528     7.75422	0.0381034
          44     7.49177     7.74825	0.0377021
          45     7.65366     7.74615	0.0369147
          46     7.94039     7.75037	0.0363494
          47     8.14364     7.75874	0.0365386
          48      8.0263     7.76431	0.036201
          49     7.82776     7.76561	0.0354781
          50      8.1039     7.77237	0.0354136
          51     8.09712     7.77874	0.0352915
          52       7.472     7.77284	0.0351053
          53     7.38967     7.76561	0.0351873
          54     7.69964     7.76439	0.0345512
          55     7.45433     7.75875	0.0343825
          56     7.63125     7.75648	0.0338396
          57     8.08465     7.76223	0.0337355
          58     8.09914     7.76804	0.0336539
          59     7.73366     7.76746	0.0330837
          60     7.75859     7.76731	0.032528
          61     7.81958     7.76817	0.0320017
          62     7.91923     7.77061	0.0315755
          63     7.94943     7.77344	0.0311997
          64     7.85998      7.7748	0.030738
          65     7.70929     7.77379	0.0302782
          66     7.80199     7.77422	0.029819
          67     8.04969     7.77833	0.029657
          68     7.89898      7.7801	0.0292714
          69     7.66847     7.77848	0.0288894
          70     7.81626     7.77902	0.0284788
          71     7.78799     7.77915	0.0280751
          72     7.27576     7.77216	0.0285517
          73     7.35723     7.76647	0.0287258
          74     8.19035      7.7722	0.0289081
          75     8.03622     7.77572	0.0287365
          76     7.85444     7.77676	0.0283748
          77     8.00494     7.77972	0.0281602
          78     7.82955     7.78036	0.0278042
          79     7.05575     7.77119	0.0289419
          80     6.78038      7.7588	0.0311461
          81     7.79067      7.7592	0.0307617
          82     8.69841     7.77065	0.0324714
          83     8.24399     7.77635	0.0325808
          84     7.71555     7.77563	0.0321988
          85     7.81532      7.7761	0.0318211
          86     7.77327     7.77606	0.031449
          87     7.44986     7.77231	0.0313107
          88     7.52254     7.76948	0.0310827
          89     8.06376     7.77278	0.0309088
          90     7.91139     7.77432	0.0306023
          91     7.38929     7.77009	0.0305584
          92     7.01294     7.76186	0.0313249
          93     7.52041     7.75927	0.0310948
          94     7.86596      7.7604	0.0307832
          95     8.14024      7.7644	0.0307187
          96     8.00901     7.76695	0.0305037
          97      7.5632     7.76485	0.0302605
          98     7.65358     7.76371	0.0299717
          99     7.95823     7.76568	0.0297324
         100     7.94828      7.7675	0.0294902
