           1     0.77862     0.77862	0
           2    0.753702    0.766161	0.0124589
           3    0.839302    0.790542	0.0254194
           4    0.885788    0.814353	0.029834
           5    0.823748    0.816232	0.0231856
           6    0.814954    0.816019	0.0189321
           7     0.82088    0.816713	0.0160156
           8    0.822495    0.817436	0.0138888
           9    0.814019    0.817056	0.0122546
          10    0.821792     0.81753	0.0109711
          11    0.794118    0.815402	0.0101494
          12     0.75191    0.810111	0.0106694
          13    0.777144    0.807575	0.0101367
          14    0.812911    0.807956	0.00939253
          15    0.834563     0.80973	0.00892208
          16    0.794779    0.808795	0.00839799
          17    0.774136    0.806756	0.00814774
          18    0.840951    0.808656	0.00791317
          19    0.832629    0.809918	0.00759071
          20    0.812584    0.810051	0.00720241
          21    0.806475    0.809881	0.00685298
          22    0.817989     0.81025	0.00654444
          23    0.815941    0.810497	0.00625833
          24     0.84941    0.812118	0.00620738
          25    0.847706    0.813542	0.00612172
          26    0.800564    0.813043	0.0059027
          27    0.784392    0.811982	0.00577815
          28    0.784436    0.810998	0.0056542
          29    0.800245    0.810627	0.00546833
          30    0.812345    0.810684	0.00528322
          31    0.781812    0.809753	0.00519414
          32    0.778194    0.808767	0.00512499
          33    0.768582    0.807549	0.00511434
          34    0.797598    0.807256	0.00497026
          35    0.838861    0.808159	0.00490992
          36    0.851559    0.809365	0.00492152
          37    0.849206    0.810442	0.00490627
          38    0.837609    0.811157	0.00482864
          39    0.836105    0.811796	0.0047465
          40    0.775763    0.810895	0.00471321
          41     0.78752    0.810325	0.00463203
          42    0.806126    0.810225	0.00452151
          43    0.820801    0.810471	0.00442195
          44    0.840312    0.811149	0.00437319
          45    0.822292    0.811397	0.00428207
          46     0.79097    0.810953	0.00421142
          47    0.767089     0.81002	0.0042252
          48    0.777559    0.809343	0.00419116
          49    0.799593    0.809144	0.00410956
          50     0.76837    0.808329	0.00410828
          51    0.770124     0.80758	0.004096
          52    0.846061     0.80832	0.00408406
          53    0.856277    0.809225	0.00410718
          54    0.814359     0.80932	0.00403152
          55    0.843275    0.809937	0.00400541
          56    0.824657      0.8102	0.003942
          57    0.772982    0.809547	0.0039269
          58     0.77007    0.808866	0.00391817
          59     0.81661    0.808998	0.00385342
          60     0.81217    0.809051	0.00378902
          61    0.805226    0.808988	0.00372692
          62    0.795357    0.808768	0.0036729
          63    0.791392    0.808492	0.00362464
          64    0.798165    0.808331	0.0035712
          65     0.81233    0.808392	0.00351637
          66    0.804707    0.808337	0.00346313
          67    0.778872    0.807897	0.00343928
          68     0.79865    0.807761	0.00339105
          69    0.824091    0.807997	0.00334992
          70    0.803401    0.807932	0.00330237
          71    0.803542     0.80787	0.00325611
          72    0.866166     0.80868	0.00331109
          73    0.862541    0.809417	0.00334774
          74    0.762155    0.808779	0.00336338
          75     0.77805    0.808369	0.00334343
          76    0.798525     0.80824	0.00330169
          77    0.780698    0.807882	0.0032781
          78    0.800615    0.807789	0.00323714
          79    0.890588    0.808837	0.00336338
          80     0.92682    0.810312	0.0036338
          81    0.809358      0.8103	0.00358867
          82    0.697236    0.808921	0.00380337
          83    0.745283    0.808154	0.0038347
          84    0.808283    0.808156	0.00378877
          85    0.799716    0.808056	0.00374525
          86    0.807736    0.808053	0.00370145
          87    0.847558    0.808507	0.00368673
          88     0.83911    0.808855	0.00366114
          89    0.770392    0.808422	0.00364548
          90    0.784665    0.808158	0.0036144
          91    0.844828    0.808561	0.0035971
          92    0.895289    0.809504	0.00368056
          93    0.838448    0.809815	0.00365405
          94    0.798267    0.809692	0.00361705
          95    0.762042    0.809191	0.00361376
          96    0.774929    0.808834	0.00359368
          97    0.830411    0.809056	0.00356339
          98    0.822107     0.80919	0.00352935
          99     0.78602    0.808956	0.00350135
         100    0.786898    0.808735	0.00347317
