1 1.00664 0
2 1.00205 0.00458966
3 1.00352 0.00302955
4 1.00325 0.00215891
5 1.00218 0.00198416
6 1.00312 0.00187283
7 1.00228 0.00179394
8 1.00133 0.00181713
9 1.00045 0.00182761
10 1.00011 0.00167118
11 0.999677 0.00157168
12 0.999752 0.0014367
13 0.999947 0.00133595
14 1.00093 0.00157752
15 1.00051 0.00152514
16 1.00082 0.00145947
17 1.00116 0.00141078
18 1.00139 0.00135087
19 1.00169 0.00131226
20 1.00169 0.00124492
21 1.00169 0.00118416
22 1.00161 0.00113216
23 1.00122 0.00114808
24 1.00108 0.0011089
25 1.00119 0.00106951
26 1.00114 0.00102869
27 1.00131 0.00100411
28 1.00095 0.00103121
29 1.00106 0.00100053
30 1.00101 0.00096753
31 1.00103 0.000935951
32 1.00096 0.000909405
33 1.00113 0.000898484
34 1.00111 0.000871945
35 1.00107 0.000847303
36 1.00103 0.000824513
37 1.00112 0.000806854
38 1.00112 0.000785338
39 1.00099 0.000776808
40 1.00102 0.000757719
41 1.00111 0.000745147
42 1.00114 0.000727808
43 1.00123 0.000716056
44 1.00127 0.000700539
45 1.00122 0.000686281
46 1.00122 0.000671196
47 1.00111 0.000666155
48 1.00111 0.000652134
49 1.00108 0.000639568
50 1.00109 0.000626858
51 1.001 0.000621334
52 1.00091 0.0006155
53 1.00094 0.000604243
54 1.00106 0.000605944
55 1.00092 0.000611002
56 1.00095 0.00060079
57 1.00109 0.000606154
58 1.00102 0.000600049
59 1.00099 0.00059058
60 1.00106 0.000585304
61 1.00095 0.000585496
62 1.00096 0.000575998
63 1.00106 0.000575779
64 1.00106 0.000566714
65 1.00104 0.000558233
66 1.00108 0.000551224
67 1.00115 0.000547743
68 1.0012 0.000541945
69 1.00112 0.00054091
70 1.00108 0.000534355
71 1.00113 0.000528671
72 1.00108 0.000523286
73 1.00113 0.000518707
74 1.00102 0.000523036
75 1.00104 0.000516193
76 1.00092 0.000523099
77 1.00079 0.000532634
78 1.00077 0.000526168
79 1.00067 0.000529181
80 1.00072 0.00052539
81 1.00072 0.000518875
82 1.00073 0.000512739
83 1.00079 0.000510324
84 1.00081 0.000504379
85 1.0007 0.00050988
86 1.00067 0.000504607
87 1.00074 0.000503799
88 1.00079 0.000500446
89 1.00082 0.000495621
90 1.00089 0.000494453
91 1.00095 0.000492609
92 1.00101 0.00049166
93 1.00104 0.000487151
94 1.00102 0.000482613
95 1.0011 0.000484351
96 1.00112 0.000479843
97 1.0011 0.000475233
98 1.00114 0.000472279
99 1.00116 0.000467824
100 1.00108 0.00046985
