-0.191765 0.995 0.699
-0.229286 0.995 0.698
-0.229286 0.995 0.698
-0.242093 0.995 0.696
-0.242093 0.995 0.696
-0.242093 0.995 0.696
-0.242093 0.995 0.696
-0.242093 0.995 0.696
-0.258985 0.995 0.691
-0.258985 0.995 0.691
-0.272838 0.995 0.689
-0.272838 0.995 0.689
-0.272838 0.995 0.689
-0.272838 0.995 0.689
-0.272838 0.995 0.689
-0.272838 0.995 0.689
-0.272838 0.995 0.689
-0.272838 0.995 0.689
-0.272838 0.995 0.689
-0.272838 0.995 0.689
-0.295488 0.995 0.679
-0.295488 0.995 0.679
-0.295488 0.995 0.679
-0.295488 0.995 0.679
-0.295488 0.995 0.679
-0.299115 0.995 0.674
-0.299115 0.995 0.674
-0.299115 0.995 0.674
-0.299115 0.995 0.674
-0.299115 0.995 0.674
-0.299115 0.995 0.674
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.303533 0.995 0.668
-0.316449 0.995 0.623
-0.316449 0.995 0.623
