-0.191765 0.995 0.699
-0.229286 0.995 0.698
-0.160896 0.995 0.697
-0.242093 0.995 0.696
-0.149954 0.995 0.695
-0.191974 0.995 0.694
-0.204833 0.995 0.693
-0.184108 0.995 0.692
-0.258985 0.995 0.691
-0.242336 0.995 0.69
-0.272838 0.995 0.689
-0.190678 0.995 0.688
-0.186077 0.995 0.687
-0.251958 0.995 0.686
-0.240666 0.995 0.685
-0.189503 0.995 0.684
-0.224841 0.995 0.683
-0.270007 0.995 0.682
-0.235491 0.995 0.681
-0.225493 0.995 0.68
-0.295488 0.995 0.679
-0.219519 0.995 0.678
-0.264789 0.995 0.677
-0.205519 0.995 0.676
-0.196653 0.995 0.675
-0.299115 0.995 0.674
-0.202294 0.995 0.673
-0.231359 0.995 0.672
-0.190937 0.995 0.671
-0.179611 0.995 0.67
-0.232847 0.995 0.669
-0.303533 0.995 0.668
-0.165901 0.995 0.667
-0.250171 0.995 0.666
-0.192081 0.995 0.665
-0.247121 0.995 0.664
-0.249023 0.995 0.663
-0.234112 0.995 0.662
-0.256049 0.995 0.661
-0.265546 0.995 0.66
-0.292453 0.995 0.659
-0.273516 0.995 0.658
-0.24304 0.995 0.657
-0.22885 0.995 0.656
-0.272062 0.995 0.655
-0.222222 0.995 0.654
-0.288678 0.995 0.653
-0.176099 0.995 0.652
-0.29964 0.995 0.651
-0.251969 0.995 0.65
-0.284576 0.995 0.649
-0.237954 0.995 0.648
-0.244114 0.995 0.647
-0.244266 0.995 0.646
-0.253061 0.995 0.645
-0.272518 0.995 0.644
-0.256725 0.995 0.643
-0.244697 0.995 0.642
-0.246356 0.995 0.641
-0.290313 0.995 0.64
-0.280036 0.995 0.639
-0.281183 0.995 0.638
-0.300364 0.995 0.637
-0.240866 0.995 0.636
-0.290752 0.995 0.635
-0.261675 0.995 0.634
-0.26545 0.995 0.633
-0.272944 0.995 0.632
-0.300023 0.995 0.631
-0.275419 0.995 0.63
-0.266265 0.995 0.629
-0.298473 0.995 0.628
-0.290919 0.995 0.627
-0.279808 0.995 0.626
-0.252944 0.995 0.625
-0.300687 0.995 0.624
-0.316449 0.995 0.623
-0.304371 0.995 0.622
