           1     1.36302     1.36302	0
           2     1.36309     1.36305	3.73428e-005
           3     1.36363     1.36325	0.000194114
           4     1.36363     1.36334	0.000167921
           5     1.36148     1.36297	0.000393872
           6     1.36265     1.36292	0.000325961
           7     1.36314     1.36295	0.000277392
           8     1.36314     1.36297	0.000241434
           9     1.36321       1.363	0.000214598
          10      1.3643     1.36313	0.000232034
          11     1.36338     1.36315	0.0002111
          12     1.36145     1.36301	0.00023936
          13     1.36358     1.36306	0.000224438
          14     1.36442     1.36315	0.000229533
          15     1.36305     1.36315	0.000213787
          16     1.36252     1.36311	0.000203737
          17     1.36278     1.36309	0.000192342
          18     1.36278     1.36307	0.000182155
          19     1.36345     1.36309	0.000173441
          20     1.36375     1.36312	0.00016779
          21     1.36264      1.3631	0.000161248
          22     1.36254     1.36308	0.000155838
          23     1.36335     1.36309	0.000149405
          24     1.36367     1.36311	0.000145063
          25     1.36381     1.36314	0.000141912
          26     1.36314     1.36314	0.000136345
          27     1.36259     1.36312	0.000132746
          28     1.36322     1.36312	0.00012797
          29     1.36346     1.36313	0.000124026
          30     1.36303     1.36313	0.00011987
          31     1.36312     1.36313	0.00011594
          32     1.36344     1.36314	0.000112669
          33      1.3636     1.36315	0.000110102
          34      1.3632     1.36316	0.000106822
          35     1.36297     1.36315	0.000103856
          36     1.36277     1.36314	0.000101485
          37     1.36291     1.36313	9.88933e-005
          38     1.36324     1.36314	9.62942e-005
          39     1.36333     1.36314	9.39216e-005
          40     1.36318     1.36314	9.15478e-005
          41     1.36304     1.36314	8.93194e-005
          42     1.36329     1.36314	8.72364e-005
          43     1.36366     1.36316	8.60172e-005
          44     1.36288     1.36315	8.42784e-005
          45      1.3627     1.36314	8.29977e-005
          46     1.36299     1.36314	8.12353e-005
          47     1.36307     1.36313	7.95009e-005
          48     1.36317     1.36313	7.78298e-005
          49     1.36346     1.36314	7.65156e-005
          50     1.36383     1.36316	7.62233e-005
          51     1.36375     1.36317	7.5607e-005
          52     1.36312     1.36317	7.41452e-005
          53     1.36211     1.36315	7.54202e-005
          54     1.36281     1.36314	7.4271e-005
          55      1.3633     1.36314	7.29653e-005
          56     1.36346     1.36315	7.188e-005
          57     1.36346     1.36315	7.0819e-005
          58     1.36332     1.36316	6.96434e-005
          59     1.36326     1.36316	6.84767e-005
          60     1.36322     1.36316	6.73338e-005
          61     1.36313     1.36316	6.6222e-005
          62     1.36324     1.36316	6.51578e-005
          63     1.36339     1.36316	6.42226e-005
          64     1.36324     1.36317	6.32237e-005
          65     1.36317     1.36317	6.22435e-005
          66     1.36334     1.36317	6.13525e-005
          67     1.36388     1.36318	6.13503e-005
          68     1.36423     1.36319	6.23849e-005
          69     1.36249     1.36318	6.23131e-005
          70     1.36264     1.36318	6.19148e-005
          71     1.36319     1.36318	6.1037e-005
          72     1.36338     1.36318	6.02518e-005
          73     1.36349     1.36318	5.95778e-005
          74     1.36357     1.36319	5.90005e-005
          75     1.36332     1.36319	5.82338e-005
          76     1.36297     1.36319	5.7536e-005
          77     1.36301     1.36319	5.68313e-005
          78      1.3632     1.36319	5.60981e-005
          79     1.36347     1.36319	5.54985e-005
          80     1.36343     1.36319	5.48859e-005
          81     1.36282     1.36319	5.43955e-005
          82      1.3629     1.36318	5.38438e-005
          83      1.3632     1.36318	5.31917e-005
          84     1.36348     1.36319	5.26705e-005
          85     1.36349     1.36319	5.21697e-005
          86     1.36305     1.36319	5.15861e-005
          87     1.36305     1.36319	5.10146e-005
          88     1.36342     1.36319	5.05031e-005
          89     1.36378      1.3632	5.0375e-005
          90     1.36308      1.3632	4.98282e-005
          91     1.36286     1.36319	4.94178e-005
          92     1.36308     1.36319	4.8893e-005
          93     1.36318     1.36319	4.83647e-005
          94      1.3632     1.36319	4.78474e-005
          95     1.36304     1.36319	4.73678e-005
          96     1.36296     1.36319	4.69353e-005
          97      1.3631     1.36319	4.64575e-005
          98     1.36324     1.36319	4.59839e-005
          99     1.36324     1.36319	4.55199e-005
         100     1.36325     1.36319	4.50666e-005
