0 26.9045
1 26.9045
2 26.9045
3 26.9045
4 26.9045
5 26.8305
6 26.5108
7 25.4721
8 24.899
9 24.7937
10 25.0901
11 23.9359
12 23.0897
13 22.6069
14 21.8402
15 21.2566
16 21.5397
17 21.0989
18 20.3651
19 19.4224
20 18.7181
21 18.6253
22 18.6215
23 18.727
24 18.6108
25 19.3764
26 19.2688
27 18.3349
28 17.7886
29 17.2525
30 16.813
31 17.4984
32 16.7285
33 16.2256
34 15.831
35 15.5913
36 15.5291
37 15.5261
38 15.4911
39 15.8197
40 15.3719
41 15.3076
42 14.9443
43 14.4766
44 14.0563
45 13.9765
46 13.9732
47 13.972
48 13.972
49 13.972
50 14.1244
51 13.972
52 13.972
53 13.972
54 13.972
55 13.972
56 13.972
57 13.972
58 13.972
59 13.972
60 14.2095
61 13.972
62 13.972
63 14.338
64 13.972
65 14.5456
66 14.0591
67 13.6324
68 13.4232
69 12.7723
70 12.4081
71 12.4448
72 13.4059
73 12.2522
74 11.7644
75 11.6378
76 11.5113
77 11.8222
78 11.4431
79 12.309
80 11.6856
81 11.3902
82 11.2904
83 11.2391
84 11.196
85 11.196
86 11.196
87 11.196
88 11.196
89 11.2522
90 11.1435
91 11.0966
92 11.5018
93 11.6086
94 11.122
95 11.0903
96 11.0903
97 11.2167
98 11.6093
99 11.0552
