           1     2.48889     2.48889	0
           2      2.3242     2.40655	0.0823448
           3     2.04232     2.28514	0.130385
           4     2.09906     2.23862	0.103268
           5     2.31326     2.25355	0.081372
           6     2.58436     2.30868	0.0863377
           7     2.89215     2.39204	0.11078
           8      2.7292     2.43418	0.104787
           9     2.35266     2.42512	0.0928568
          10     2.43583     2.42619	0.0830605
          11     2.44559     2.42796	0.0751518
          12     2.56077     2.43903	0.0694909
          13     2.60928     2.45212	0.0652502
          14     2.41198     2.44925	0.060478
          15     2.48393     2.45157	0.0563494
          16      2.1292     2.43142	0.0564294
          17     1.61711     2.38352	0.0714431
          18     1.74956      2.3483	0.0760094
          19     2.27757     2.34458	0.071994
          20     2.57824     2.35626	0.0692916
          21      2.5902      2.3674	0.0668443
          22     3.10146     2.40077	0.0719394
          23     3.07969     2.43028	0.0748104
          24     2.42547     2.43008	0.0716258
          25      2.0449     2.41468	0.0704076
          26      1.9328     2.39614	0.0701384
          27     1.92827     2.37881	0.0696798
          28     2.08481     2.36831	0.0679612
          29       1.719     2.34592	0.0692929
          30     1.53537     2.31891	0.0721901
          31     1.72419     2.29972	0.0724102
          32     2.24642     2.29806	0.0701306
          33     2.48364     2.30368	0.0682045
          34     2.37275     2.30571	0.0661993
          35     2.30835     2.30579	0.0642801
          36     2.46515     2.31021	0.0626257
          37     2.40339     2.31273	0.0609616
          38     2.28545     2.31201	0.05934
          39     2.68336     2.32153	0.0585775
          40      2.7038     2.33109	0.0578886
          41     2.41961     2.33325	0.0565003
          42      2.4589     2.33624	0.0552197
          43     2.31247     2.33569	0.0539231
          44     2.14155     2.33128	0.0528677
          45     2.22577     2.32893	0.0517327
          46     2.40584      2.3306	0.0506232
          47     2.09959     2.32569	0.0497777
          48     1.73857     2.31346	0.0502413
          49     1.76161      2.3022	0.0504777
          50     1.89223       2.294	0.0501329
          51     2.01875      2.2886	0.0494355
          52      2.3138     2.28908	0.048478
          53     2.26747     2.28868	0.0475562
          54     1.91314     2.28172	0.0471826
          55     2.05908     2.27767	0.0464933
          56     2.63746      2.2841	0.0461054
          57     2.60927      2.2898	0.0456472
          58     2.26781     2.28942	0.0448549
          59     2.21293     2.28813	0.0441071
          60     2.12503     2.28541	0.0434509
          61     1.77007     2.27696	0.0435597
          62     1.88345     2.27061	0.0433189
          63     2.21424     2.26972	0.0426351
          64     2.31959      2.2705	0.0419709
          65     2.25173     2.27021	0.0413212
          66     2.33344     2.27117	0.0407015
          67     1.93205     2.26611	0.0404077
          68     1.54995     2.25557	0.0411786
          69     1.64601     2.24674	0.0415279
          70     1.98058     2.24294	0.0411066
          71      2.1095     2.24106	0.0405671
          72     2.29041     2.24174	0.0400055
          73     2.31268     2.24272	0.0394657
          74     2.01217      2.2396	0.0390532
          75     1.71899     2.23266	0.0391492
          76     1.70312     2.22569	0.039254
          77     1.76644     2.21973	0.0391973
          78     2.10802     2.21829	0.038718
          79     2.49132     2.22175	0.0383807
          80     2.42966     2.22435	0.0379869
          81     2.57614     2.22869	0.0377655
          82     2.22034     2.22859	0.0373023
          83     1.80664     2.22351	0.0371991
          84     2.08477     2.22186	0.0367907
          85     2.38246     2.22374	0.0364044
          86     2.96864     2.23241	0.0370065
          87     2.86404     2.23967	0.0372922
          88     2.22178     2.23946	0.0368665
          89     2.15814     2.23855	0.0364614
          90     2.40052     2.24035	0.0360989
          91     2.50737     2.24328	0.0358204
          92     2.67863     2.24802	0.0357435
          93     2.47675     2.25047	0.0354425
          94     1.88119     2.24655	0.0352828
          95      1.7351     2.24116	0.0353222
          96     1.78656     2.23643	0.0352716
          97     1.72801     2.23119	0.0352974
          98     1.90372     2.22784	0.0350948
          99     1.95101     2.22505	0.0348509
         100     2.08902     2.22369	0.0345274
