           1      1.2109      1.2109	0
           2      1.2253      1.2181	0.00719895
           3     1.21157     1.21592	0.00469186
           4     1.20587     1.21341	0.0041614
           5     1.22114     1.21496	0.00357526
           6     1.24245     1.21954	0.00543354
           7     1.23844     1.22224	0.005327
           8     1.23115     1.22335	0.004746
           9     1.22729     1.22379	0.0042084
          10     1.22316     1.22373	0.00376464
          11     1.21591     1.22302	0.00347861
          12     1.20659     1.22165	0.00345807
          13     1.20672      1.2205	0.00338184
          14     1.21153     1.21986	0.00319584
          15      1.2076     1.21904	0.00308538
          16     1.19884     1.21778	0.00315015
          17     1.20441     1.21699	0.00306183
          18     1.21472     1.21687	0.00288947
          19     1.21958     1.21701	0.0027369
          20     1.22152     1.21724	0.00260623
          21     1.22119     1.21742	0.00248617
          22     1.21719     1.21741	0.00237049
          23     1.20828     1.21702	0.00229962
          24     1.18925     1.21586	0.00248718
          25     1.17667     1.21429	0.00285452
          26     1.19002     1.21336	0.00289705
          27     1.19538     1.21269	0.00286613
          28     1.18255     1.21162	0.0029643
          29     1.18124     1.21057	0.00304605
          30     1.18645     1.20976	0.00305065
          31     1.18748     1.20904	0.00303693
          32     1.20077     1.20879	0.00295183
          33     1.21983     1.20912	0.0028805
          34     1.22359     1.20955	0.00282669
          35     1.21369     1.20966	0.0027473
          36     1.20592     1.20956	0.00267192
          37     1.20985     1.20957	0.00259871
          38     1.21689     1.20976	0.00253673
          39     1.22289      1.2101	0.00249365
          40     1.23235     1.21065	0.00249338
          41     1.23847     1.21133	0.00252466
          42     1.21767     1.21148	0.00246844
          43      1.1969     1.21114	0.00243409
          44     1.22275     1.21141	0.00239271
          45      1.2192     1.21158	0.00234533
          46     1.20845     1.21151	0.00229479
          47     1.21178     1.21152	0.00224544
          48     1.22413     1.21178	0.00221381
          49     1.21994     1.21195	0.00217454
          50     1.21404     1.21199	0.00213102
          51     1.22308     1.21221	0.0021001
          52     1.22088     1.21237	0.00206607
          53     1.21611     1.21244	0.00202793
          54     1.21101     1.21242	0.0019902
          55     1.20435     1.21227	0.00195918
          56     1.18382     1.21176	0.00198981
          57     1.17851     1.21118	0.00203982
          58     1.19824     1.21096	0.00201673
          59     1.20045     1.21078	0.00199023
          60     1.19744     1.21056	0.00196937
          61     1.20339     1.21044	0.00194037
          62     1.20769     1.21039	0.00190934
          63     1.19617     1.21017	0.00189231
          64     1.17663     1.20965	0.00193483
          65     1.19357      1.2094	0.00192082
          66     1.19219     1.20914	0.00190938
          67     1.17801     1.20867	0.0019372
          68     1.18537     1.20833	0.00193901
          69     1.19549     1.20814	0.00191975
          70     1.20213     1.20806	0.00189407
          71     1.20839     1.20806	0.00186721
          72     1.20321     1.20799	0.00184233
          73     1.19352      1.2078	0.0018277
          74     1.20037      1.2077	0.00180563
          75     1.20762      1.2077	0.00178139
          76     1.20108     1.20761	0.00175995
          77     1.19073     1.20739	0.00175071
          78     1.19709     1.20726	0.00173315
          79     1.20937     1.20728	0.00171128
          80     1.21296     1.20735	0.00169125
          81     1.20494     1.20733	0.0016705
          82     1.18721     1.20708	0.00166815
          83      1.1876     1.20685	0.00166455
          84     1.18931     1.20664	0.00165781
          85     1.19261     1.20647	0.00164647
          86      1.1597     1.20593	0.00171569
          87     1.13768     1.20514	0.00186852
          88     1.17713     1.20482	0.00187438
          89     1.19773     1.20475	0.00185492
          90     1.21058     1.20481	0.00183534
          91     1.20916     1.20486	0.00181568
          92     1.19275     1.20473	0.00180066
          93      1.1724     1.20438	0.00181479
          94     1.17279     1.20404	0.00182656
          95     1.18548     1.20385	0.00181776
          96     1.19079     1.20371	0.00180386
          97     1.18883     1.20356	0.00179175
          98     1.18717     1.20339	0.00178124
          99     1.18786     1.20323	0.00177012
         100     1.18635     1.20306	0.00176044
