           1     1.07471     1.07471	0
           2     1.09976     1.08723	0.0125253
           3     1.14263      1.1057	0.0198334
           4     1.13623     1.11333	0.0159666
           5     1.11508     1.11368	0.0123727
           6     1.09141     1.10997	0.0107626
           7      1.0552     1.10215	0.0119979
           8     1.08181      1.0996	0.0106967
           9     1.13866     1.10394	0.0103837
          10     1.11372     1.10492	0.00933879
          11     1.10817     1.10522	0.00845242
          12     1.08531     1.10356	0.00789233
          13     1.06661     1.10072	0.00779634
          14     1.08646      1.0997	0.00728951
          15     1.05498     1.09672	0.00741207
          16     1.09845     1.09682	0.0069342
          17     1.18354     1.10192	0.00827321
          18     1.16913     1.10566	0.00864751
          19      1.0931       1.105	0.0082064
          20     1.05205     1.10235	0.00822306
          21     1.06646     1.10064	0.00800622
          22    0.990038     1.09561	0.0091404
          23    0.992368     1.09112	0.00982
          24     1.09413     1.09125	0.00940277
          25     1.14671     1.09347	0.00928768
          26     1.15503     1.09584	0.00923206
          27     1.15086     1.09787	0.00911428
          28     1.11398     1.09845	0.00880156
          29     1.16429     1.10072	0.00879088
          30     1.18778     1.10362	0.00897498
          31      1.1608     1.10547	0.00887443
          32     1.08509     1.10483	0.0086162
          33     1.05358     1.10328	0.00849419
          34     1.07592     1.10247	0.00827975
          35     1.08362     1.10193	0.00805773
          36     1.05239     1.10056	0.00795072
          37     1.06196     1.09951	0.00780288
          38     1.09196     1.09931	0.00759737
          39     1.02994     1.09754	0.0076108
          40     1.02914     1.09583	0.00761261
          41     1.08243      1.0955	0.0074318
          42     1.07103     1.09492	0.00727605
          43     1.08921     1.09478	0.00710607
          44     1.11348     1.09521	0.00695567
          45     1.10271     1.09538	0.00680139
          46     1.07202     1.09487	0.00667123
          47      1.1181     1.09536	0.00654644
          48     1.17433     1.09701	0.00661642
          49     1.17244     1.09855	0.00666033
          50     1.16258     1.09983	0.00665025
          51     1.15915     1.10099	0.00662151
          52     1.12053     1.10137	0.00650378
          53     1.12736     1.10186	0.00639871
          54     1.18005     1.10331	0.00644392
          55      1.1485     1.10413	0.00637882
          56     1.04459     1.10306	0.00635346
          57     1.04472     1.10204	0.00632437
          58     1.09702     1.10195	0.00621498
          59     1.09718     1.10187	0.00610927
          60     1.10014     1.10184	0.00600665
          61     1.15526     1.10272	0.00597192
          62     1.13726     1.10328	0.00590117
          63     1.09075     1.10308	0.00581014
          64     1.08232     1.10275	0.00572783
          65     1.09841     1.10269	0.00563942
          66     1.07536     1.10227	0.00556872
          67     1.13075      1.1027	0.00550143
          68     1.19065     1.10399	0.00557212
          69     1.18064      1.1051	0.00560202
          70     1.13324      1.1055	0.00553603
          71     1.12229     1.10574	0.00546262
          72     1.09574      1.1056	0.005388
          73     1.08367      1.1053	0.00532217
          74     1.12023      1.1055	0.00525363
          75     1.15725     1.10619	0.00522884
          76     1.15383     1.10682	0.00519751
          77     1.14811     1.10736	0.00515752
          78     1.10524     1.10733	0.00509104
          79     1.05316     1.10664	0.00507274
          80     1.07047     1.10619	0.0050293
          81     1.03883     1.10536	0.00503597
          82      1.0886     1.10515	0.00497837
          83      1.1617     1.10584	0.00496499
          84     1.12265     1.10604	0.00490961
          85      1.0875     1.10582	0.00485641
          86    0.994547     1.10452	0.00497094
          87     1.00729     1.10341	0.00503897
          88     1.11145      1.1035	0.00498222
          89     1.11768     1.10366	0.0049285
          90      1.0739     1.10333	0.00488464
          91     1.05722     1.10282	0.00485716
          92     1.02779       1.102	0.0048728
          93      1.0538     1.10149	0.00484791
          94     1.15028     1.10201	0.00482407
          95     1.17408     1.10276	0.00483293
          96     1.16441     1.10341	0.00482525
          97     1.17107      1.1041	0.00482593
          98     1.13656     1.10444	0.0047879
          99     1.13164     1.10471	0.00474725
         100     1.12229     1.10489	0.00470283
